filename|emotion|valence|arousal|dominance|text
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F005.wav|exc|4.5|4.0|4.0|Thank you. [LAUGHTER]
data/iemocap/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M021.wav|xxx|2.5|3.5|3.0|fine okay.
data/iemocap/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F003.wav|xxx|2.0|3.5|3.5|Well what was he doing out at four in the morning?
data/iemocap/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M000.wav|sad|2.5|1.5|1.5|I'm just so tired all the time.
data/iemocap/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M023.wav|fru|2.0|2.5|3.0|If it makes you stop acting like a child.
data/iemocap/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_M015.wav|fru|2.0|4.0|3.5|but Maybe they don't want to hire me because they know me. I don't know, what's wrong with me, Is there something wrong with me?
data/iemocap/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F016.wav|hap|3.5|2.0|3.0|Not like that, you're not.
data/iemocap/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M039.wav|neu|3.0|1.6667|2.0|On this, I would.
data/iemocap/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F027.wav|exc|4.0|3.0|2.0|Are you going to come stay in my dorm with me sometime?
data/iemocap/Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F019.wav|exc|4.0|3.0|2.3333|Oh I'm so excited for you.
data/iemocap/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M016.wav|sad|1.0|3.5|4.5|I just -- I just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it
data/iemocap/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M011.wav|xxx|3.5|3.0|2.5|And a taser and a knife.
data/iemocap/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F015.wav|fru|2.3333|3.3333|3.0|Just you above all need to believe.
data/iemocap/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav|neu|2.5|2.5|3.0|So what exactly is the problem?
data/iemocap/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M034.wav|ang|2.5|3.0|3.0|You must have had a riotous time.
data/iemocap/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F038.wav|xxx|3.0|2.5|3.0|Yeah, I can see that.
data/iemocap/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M013.wav|neu|2.5|2.0|2.5|yeah.
data/iemocap/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F036.wav|ang|1.5|4.0|4.5|You've got a business here.  What the hell is this?
data/iemocap/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M019.wav|neu|2.3333|2.3333|2.6667|It's hard to lose someone that way, but he's he's better--he's better off now.
data/iemocap/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M018.wav|neu|2.5|3.0|3.5|Well, you know, sometimes that's--really, I mean what else could we do?
data/iemocap/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M015.wav|fru|2.0|3.0|4.0|There are a lot of people calling us having problems.  Every phone company is having the same problems ma'am
data/iemocap/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.wav|sad|2.5|2.5|2.5|What's he going to say? Maybe we should tell him before he sees it.
data/iemocap/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F017.wav|fru|2.0|4.0|3.5|You don't understand anything I'm saying.
data/iemocap/Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M020.wav|exc|4.0|3.5|4.0|Yes, yes, with all his might.
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F019.wav|xxx|4.0|3.0|3.5|I don't know.  I guess next summer.
data/iemocap/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M003.wav|neu|3.6667|3.3333|3.0|I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M042.wav|exc|4.0|3.5|4.0|has just rushed to my head, and I, and I mean honestly.
data/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F001.wav|hap|3.5|3.5|4.0|Oh.  You knew there was nothing in that.
data/iemocap/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M023.wav|fru|1.5|3.5|4.5|She's not Larry's girl.
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M027.wav|exc|4.0|4.0|4.5|Cool, perfect.  Another Chicagoite, got to love it.
data/iemocap/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F022.wav|ang|2.0|4.0|3.0|Oh, no, it isn't.
data/iemocap/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M033.wav|sad|1.6667|3.3333|3.3333|But then I came home and it was incredible, you know?  The whole thing was just kind of this random bus accident.  You know, I went back to the rat race again, I went to work.
data/iemocap/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M026.wav|xxx|3.5|3.0|4.0|and dance naked in the place Place Vendome and rush away with all the men in the world and I shan't say a word as long as you love me best.
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F042.wav|exc|5.0|4.0|4.0|Just couldn't be any cooler.
data/iemocap/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F010.wav|sad|2.0|2.0|2.5|I'm cold.
data/iemocap/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M025.wav|xxx|2.5|2.5|3.0|Well, yes I guess I've been ashamed but, it's going from me.
data/iemocap/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F004.wav|neu|2.3333|2.3333|2.6667|He's got that about it.
data/iemocap/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M023.wav|hap|3.5|4.0|2.5|What's that? ahh Well, you know I'm I'm thinking um I'm leaning towards like communications
data/iemocap/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F026.wav|fru|3.5|3.0|3.5|All- all that my supervisor could do is the exact same thing that I'm offering to do.
data/iemocap/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F007.wav|hap|3.0|3.0|3.5|I knew they would, your mother anyway.
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F013.wav|ang|1.5|3.5|4.5|I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is.
data/iemocap/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F023.wav|neu|4.0|3.5|3.5|The -- what, the- I mean--
data/iemocap/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F008.wav|xxx|2.0|2.5|3.0|There is no point in coming down here.
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.wav|neu|3.0|2.5|3.0|What I was saying.
data/iemocap/Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_M006.wav|fru|2.5|3.5|4.0|and I got to - i got to work here all day long.  Okay.  I've got to deal with you people all day.
data/iemocap/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F024.wav|ang|2.0|4.0|4.0|Yes, I did quite a lot.
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.wav|neu|2.5|3.0|4.0|Well, we'll see them this year.
data/iemocap/Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F016.wav|xxx|3.5|3.5|3.0|How long will it last, this overbearing love of ours?
data/iemocap/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M044.wav|xxx|4.0|3.0|3.0|[GARBAGE] Annie
data/iemocap/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F011.wav|fru|2.5|3.5|3.5|You can waist as much as you want
data/iemocap/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F017.wav|fru|2.5|2.5|3.0|Yeah. I mean, I get a call-back and stuff, but-
data/iemocap/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F039.wav|sad|2.3333|3.0|2.3333|I know you are, Augie, and I know you wanted this evening to be nice, but I can't help thinking of being somewhere else.
data/iemocap/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F013.wav|fru|2.0|3.5|4.5|To you it is and to me. You can talk yourself blue in the face but there is no body and no grave so where are you?
data/iemocap/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M026.wav|neu|2.5|3.0|3.0|Hey, I'd love to help you but I- you don't have the kind of training that I-
data/iemocap/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F008.wav|hap|2.6667|2.3333|2.0|What's so horrible is that one can't stay happy.
data/iemocap/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F036.wav|exc|3.5|2.5|3.0|Let's go tomorrow.
data/iemocap/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F012.wav|sad|1.3333|3.3333|2.3333|I won't be able to hear his voice or his--
data/iemocap/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M000.wav|neu|4.0|2.5|2.0|Hey, Isabella.
data/iemocap/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M009.wav|fru|1.5|3.5|4.0|Ma'am, obviously I have no idea how long it's taking.  There seems to be a bit of a line there.  It looks like thirty forty people.  It could take four to five hours.  I'm sorry.
data/iemocap/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F005.wav|fru|2.0|3.5|3.5|Do you want to -- do you want to leave us behind?  I mean, I don't understand why you have to do this.
data/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M013.wav|neu|4.0|2.5|2.5|That's good.  Don't you have to like teach a class, too, when you do that?
data/iemocap/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F014.wav|xxx|1.5|4.0|4.5|But I won't have any of this nonsense because you know what happens?  If he doesn't come back I'll kill myself.
data/iemocap/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F021.wav|xxx|4.0|3.0|3.0|Oh that'll be great 'cause I could just get a new number, would that be okay because that way I don't have to worry about it happening again?
data/iemocap/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M009.wav|xxx|1.5|4.0|4.5|and it's not here, they told me to go to this person, go to this person.  Now I'm at this person.
data/iemocap/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M019.wav|neu|3.0|3.5|4.0|Okay.  They can figure out pink for you.  So go in there and just tell them that and they'll hook you up with other goodies, stuff like that free service, no contract, no nothing.  Just for being a good customer
data/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M035.wav|fru|2.5|3.5|3.0|This is no time of the year for Tunis.
data/iemocap/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M009.wav|neu|3.0|2.5|2.5|Mmhmm.
data/iemocap/Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F017.wav|hap|4.25|3.0|2.75|Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have.  Um--
data/iemocap/Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_F014.wav|xxx|3.5|3.5|4.0|Oh, how long will it last, this ludicrous, overbearing love of ours?
data/iemocap/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M000.wav|neu|2.5|3.5|3.5|Yeah, hi.  Um, look, I -- all I'm trying to do right now is renew my license plate.  That's all.  I just need to get one of those little stickers.
data/iemocap/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F002.wav|neu|4.0|2.0|2.0|[LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time.
data/iemocap/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F001.wav|neu|4.0|2.5|2.5|Okay.  Well, Did you go through the automated menu?  Most of your requests can be taken care of through that.
data/iemocap/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M028.wav|fru|2.5|2.0|2.0|--you know? Head of the Science Club.
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M024.wav|hap|4.0|2.5|2.0|Do you want to take off your shoes?
data/iemocap/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M008.wav|hap|4.0|3.0|3.0|I mean, that's the reason why I asked you here.
data/iemocap/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F014.wav|hap|3.5|3.0|2.5|Yeah, it really is.
data/iemocap/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F012.wav|ang|1.5|4.5|5.0|Laugh.  Laugh at me, but what happens the night that she goes to sleep in his bed, and his memorial breaks in pieces?
data/iemocap/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F003.wav|xxx|4.0|2.5|3.5|Now and always sweet.
data/iemocap/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M005.wav|neu|3.0|3.0|4.0|Um- well it's probably easy.  Can you any more symptoms either you're not receiving calls----ok, you're not receiving calls, not getting calls.
data/iemocap/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M035.wav|ang|2.5|3.0|3.5|This is no time of year for Tunis.
data/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M012.wav|xxx|3.5|2.5|2.5|What?  This beautiful and sacred thing - love?
data/iemocap/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M015.wav|xxx|2.5|2.5|2.5|Why didn't you?
data/iemocap/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M031.wav|neu|4.0|3.5|2.5|Oh, that's right. Okay, I see. Right, right, right.
data/iemocap/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M028.wav|sad|2.5|3.0|3.5|Working for corporate America?  Wow.
data/iemocap/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M044.wav|neu|3.0|3.0|2.5|About what I just said.
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F013.wav|fru|1.5|1.5|2.5|You don't understand anything I am saying.
data/iemocap/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F006.wav|fru|3.5|3.5|2.0|Sir-
data/iemocap/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F037.wav|sad|2.0|1.0|1.0|Yeah.
data/iemocap/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_M020.wav|fru|2.5|2.5|3.0|Ma'am.
data/iemocap/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M003.wav|xxx|2.0|3.5|3.0|No, I think that's just foam.
data/iemocap/Session4/sentences/wav/Ses04M_script01_3/Ses04M_script01_3_M017.wav|xxx|4.0|3.5|4.5|I kissed you.  I kissed Annie.  How long, how long I've waited to kiss you.
data/iemocap/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F010.wav|fru|1.5|3.5|4.5|Well you better.  You better give me a whole freaking new phone that's what you better do.
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M050.wav|exc|3.5|3.5|3.5|Oh yeah, of course.
data/iemocap/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M013.wav|ang|2.0|4.5|4.0|But we have the tags on. I mean like it wouldn't you know, if it got stuck somewhere it's like well this is nobodies bag I mean maybe you know look on the tag and
data/iemocap/Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F024.wav|exc|4.75|4.0|3.5|Oh, you will--You'll find just the right girl.  And she'll be perfect for you and everything will be great.
data/iemocap/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M001.wav|xxx|4.0|3.0|3.5|Yeah. And guess who accepted me?
data/iemocap/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M025.wav|xxx|2.3333|2.6667|1.6667|Oh, I don't know.
data/iemocap/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F026.wav|neu|2.5|3.5|3.5|[BREATHING] Have you asked Annie yet?
data/iemocap/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F017.wav|sad|2.0|2.0|3.5|I don't know. Maybe I can take out a loan. I just- I need prospects and I don't feel like I have any.
data/iemocap/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M007.wav|exc|3.0|3.5|3.5|With the most perfect poise.
data/iemocap/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M004.wav|exc|4.0|3.0|3.5|it's a really good school.  So
data/iemocap/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F035.wav|hap|4.0|2.5|2.5|You've got a lot- oh, awesome.
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M018.wav|neu|2.0|2.5|3.0|Why not browns?
data/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M012.wav|neu|2.5|2.0|2.0|Don't you guys have access to computers over there.
data/iemocap/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F021.wav|neu|3.0|2.5|3.0|...and your future...
data/iemocap/Session4/sentences/wav/Ses04M_script01_3/Ses04M_script01_3_F008.wav|xxx|4.0|2.5|3.5|I guess this is why I came.
data/iemocap/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M030.wav|neu|3.0|3.0|3.0|I don't know it's like I'm trying to be-
data/iemocap/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F039.wav|ang|1.0|4.5|5.0|This is the end, do you hear? The end finally and forever.
data/iemocap/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M026.wav|xxx|3.0|3.0|4.0|I mean, this is the big night for these guys. Life's last orgy.
data/iemocap/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F004.wav|neu|2.5|2.0|2.5|Right.
data/iemocap/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F009.wav|xxx|2.0|3.0|3.5|So let's go.
data/iemocap/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F015.wav|hap|3.5|2.5|3.0|Oh, totally totally.
data/iemocap/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F013.wav|xxx|2.3333|4.3333|3.6667|It's that the trouble is those God damn newspapers.  Every month some new boy comes back and so the next one is going to be Larry, they just--
data/iemocap/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M017.wav|neu|2.6667|3.0|2.6667|Let's see I took a shower, you were watching the news, you said hey, hey the Grunions are running tonight and I said great let's go, I feel lucky tonight.
data/iemocap/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M031.wav|sad|2.5|3.5|4.0|And I got an ideal, watching them all go down.  Everything was being destroyed see and-
data/iemocap/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M028.wav|sad|2.0|3.0|4.0|They didn't die, they killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.
data/iemocap/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M026.wav|neu|3.0|3.0|3.5|But you have to keep trying.  You can't give up.
data/iemocap/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M031.wav|neu|3.5|2.5|3.0|I'm trying to be helpful.
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F001.wav|fru|3.0|2.0|2.5|It's ridiculous.
data/iemocap/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F035.wav|xxx|2.0|3.5|4.0|I cannot believe you.  Why do you want to get married?  You're a boy.  You're a little boy.
data/iemocap/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M026.wav|xxx|2.0|3.5|3.5|We weren't in a good spot.
data/iemocap/Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M011.wav|hap|4.3333|3.6667|3.0|And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?
data/iemocap/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M005.wav|xxx|3.5|2.5|3.0|A little family.
data/iemocap/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M017.wav|fru|2.0|3.0|3.5|I don't want to - I don't- I don't want to go.
data/iemocap/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M009.wav|exc|3.5|2.5|3.0|Fight on.
data/iemocap/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F004.wav|fru|2.0|3.0|3.0|So I'll have to wait twenty five years-
data/iemocap/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M026.wav|exc|3.0|3.5|4.5|this is a big night for these guys.  Life's last orgy.
data/iemocap/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M019.wav|xxx|2.5|2.0|2.0|I kissed you.
data/iemocap/Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M015.wav|sad|2.0|2.0|2.5|You're going to be fine.
data/iemocap/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M018.wav|ang|3.5|3.5|3.0|Just -- you can fill out the form--We can fill out - no, no, no, we can fill out the form three times.
data/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F024.wav|hap|4.0|3.5|3.0|I think you're talking nonsense.
data/iemocap/Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F026.wav|sad|2.0|2.3333|2.0|But this isn't at all what I wanted it to be.
data/iemocap/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F011.wav|xxx|4.0|2.5|2.5|Okay.
data/iemocap/Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F015.wav|sad|2.5|3.0|4.0|Do you remember the first time we came to see it?  It was about four years ago, right after we got married.
data/iemocap/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F010.wav|exc|4.5|4.5|4.0|[LAUGHTER] So nasty. No you... dirty me?
data/iemocap/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M032.wav|xxx|2.5|2.0|2.5|Did you see much of Peter Burden after our divorce?
data/iemocap/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M044.wav|exc|3.0|4.0|4.0|And form the line and started swimming, swimming that would bring them to this point here...
data/iemocap/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M029.wav|exc|3.0|3.5|3.5|How -- that was a rouser wasn't it?
data/iemocap/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F027.wav|exc|4.0|3.5|3.5|oh yeah.
data/iemocap/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F007.wav|exc|3.5|3.5|3.5|Certainly I shall probably do a court curtsy.
data/iemocap/Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F013.wav|xxx|2.0|4.5|4.5|I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her.  I won't stand for any nonsense.
data/iemocap/Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M023.wav|fru|2.5|2.5|3.0|It can't happen.  I have to go.  I want to stay really bad, but I can't.  There's just no -- I don't have an option.
data/iemocap/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M033.wav|neu|3.5|2.5|3.0|Ahh...we weren't in a good spot.
data/iemocap/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M005.wav|fru|2.5|3.0|3.5|I'm just applying for another ID.
data/iemocap/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F005.wav|neu|2.5|2.5|3.0|What of it?
data/iemocap/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F035.wav|hap|3.5|2.5|3.5|Okay, fine.  So we're in the wrong spot, but we're with the right person.
data/iemocap/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F001.wav|sad|2.0|2.5|3.0|Oh they had some pretty progressive cancer,
data/iemocap/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F010.wav|neu|2.5|2.5|3.0|are you going into the bars every night?
data/iemocap/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F026.wav|xxx|3.0|2.5|3.5|It went on intermittently for days.
data/iemocap/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M013.wav|neu|4.0|2.5|3.5|So, um- so what are you going to- what are you going to major in?
data/iemocap/Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M012.wav|fru|2.0|3.0|3.0|All right, calm yourself.
data/iemocap/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F036.wav|xxx|3.0|2.5|3.5|That's fantastic.
data/iemocap/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F006.wav|xxx|2.5|2.5|2.5|No G.
data/iemocap/Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F021.wav|xxx|2.0|2.6667|2.6667|No.
data/iemocap/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F003.wav|xxx|2.0|2.0|2.5|He's not going to marry her.
data/iemocap/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F055.wav|xxx|3.0|2.5|2.5|and like most places really.
data/iemocap/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F020.wav|exc|4.0|3.5|3.5|You know what I mean?  Like, it's like exactly what I want.
data/iemocap/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M025.wav|xxx|2.0|3.0|3.5|Do you own the D.M.V.?
data/iemocap/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M008.wav|neu|2.0|2.5|3.5|I know.  It makes it harder.  I mean it's definitely who you know in a lot of cases, but--
data/iemocap/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M001.wav|neu|3.5|2.5|2.5|You're not sorry you came?
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M028.wav|xxx|2.5|3.0|2.5|A vacation?
data/iemocap/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M030.wav|fru|2.5|3.0|3.0|No it doesn't matter.  It's fine.  It's fine.  Just send me to the next operator.  That's fine.
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M036.wav|fru|1.5|3.5|2.0|I'm doing the best I can.
data/iemocap/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F019.wav|sad|2.5|2.0|3.0|I would've loved to.
data/iemocap/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F008.wav|exc|4.5|3.5|3.0|Yes, me, I got in. Thank you very much.
data/iemocap/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M004.wav|xxx|4.0|4.0|4.0|God, I-I got this big packet you know, in the mail and it's like-
data/iemocap/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M002.wav|sad|2.5|2.0|3.0|Yeah.
data/iemocap/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M017.wav|fru|2.0|2.5|2.5|Of course not.
data/iemocap/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F018.wav|fru|2.0|4.5|3.5|I just don't want this paper trail, you know.  I just don't want things following me around, like-.
data/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F025.wav|neu|4.0|3.5|4.0|Yeah--I completely understand.  It's a difficult process sometimes and we want to make traveling as easy as possible.
data/iemocap/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F014.wav|xxx|2.5|3.5|2.5|The trouble is the Goddamn newspapers.  Every month some boy turns up from nowhere, so the next boy is going to be Larry.  So we have to keep--
data/iemocap/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M039.wav|ang|2.0|3.5|4.0|Turn it off.
